"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (CAD)","@ qty","Minimum Quantity","Series","Number of LABs/CLBs","Number of Logic Elements/Cells","Total RAM Bits","Number of I/O","Number of Gates","Voltage - Supply","Mounting Type","Operating Temperature","Package / Case","Supplier Device Package"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyc3/cyc3_ciii51001.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-256BGA205-2_0.jpg","544-2462-ND","EP3C16F256C6N","Altera","IC FPGA 168 I/O 256FBGA",133,0,"82.87000",100,1,"Cyclone® III","963","15408","516096","168","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","256-LBGA","256-FBGA (17x17)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyc3/cyc3_ciii51001.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-256BGA205-2_0.jpg","544-2077-ND","EP3C25F256C8N","Altera","IC FPGA 156 I/O 256FBGA",118,0,"83.62000",100,1,"Cyclone® III","1539","24624","608256","156","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","256-LBGA","256-FBGA (17x17)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-iv/cyclone4-handbook.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-256BGA205-2_0.jpg","544-2790-ND","EP4CE22U14I7N","Altera","IC FPGA 153 I/O 256UBGA",419,0,"87.03000",100,1,"Cyclone® IV E","1395","22320","608256","153","-","1.15 V ~ 1.25 V","Surface Mount","-40°C ~ 100°C","256-LFBGA","256-UBGA (14x14)"
"http://www.altera.com.cn/literature/hb/cyc2/cyc2_cii5v1_01.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-256BGA205-2_0.jpg","544-2103-ND","EP2C20F256I8N","Altera","IC FPGA 152 I/O 256FBGA",116,0,"87.92000",100,1,"Cyclone® II","1172","18752","239616","152","-","1.15 V ~ 1.25 V","Surface Mount","-40°C ~ 100°C","256-LBGA","256-FBGA (17x17)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyc3/cyc3_ciii51001.pdf","http://media.digikey.com/photos/Altera%20Photos/544-324-FBGA.jpg","544-2078-ND","EP3C25F324C8N","Altera","IC FPGA 215 I/O 324FBGA",1114,0,"92.01000",100,1,"Cyclone® III","1539","24624","608256","215","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","324-BGA","324-FBGA (19x19)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/ds/archives/acex.pdf","http://media.digikey.com/photos/Altera%20Photos/544-208-PQFP.jpg","544-1843-ND","EP1K50QC208-1N","Altera","IC FPGA 147 I/O 208QFP",168,0,"92.73000",100,1,"ACEX-1K®","360","2880","40960","147","199000","2.375 V ~ 2.625 V","Surface Mount","0°C ~ 85°C","208-BFQFP","208-PQFP (28x28)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyc3/cyc3_ciii51001.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-484UBGA05-2_0.jpg","544-2472-ND","EP3C16F484C6N","Altera","IC FPGA 346 I/O 484FBGA",170,0,"93.13000",100,1,"Cyclone® III","963","15408","516096","346","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","484-BGA","484-FBGA (23x23)"
"http://www.altera.com.cn/literature/hb/cyc2/cyc2_cii5v1_01.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-484UBGA05-2_0.jpg","544-2105-ND","EP2C20F484I8N","Altera","IC FPGA 315 I/O 484FBGA",116,0,"96.67000",100,1,"Cyclone® II","1172","18752","239616","315","-","1.15 V ~ 1.25 V","Surface Mount","-40°C ~ 100°C","484-BGA","484-FBGA (23x23)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-iv/cyclone4-handbook.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-484UBGA05-2_0.jpg","544-2811-ND","EP4CE40F23C8N","Altera","IC FPGA 328 I/O 484FBGA",38,0,"99.11000",100,1,"Cyclone® IV E","2475","39600","1161216","328","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","484-BGA","484-FBGA (23x23)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-iv/cyclone4-handbook.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-256BGA205-2_0.jpg","544-2834-ND","EP4CE22F17I7N","Altera","IC FPGA 153 I/O 256FBGA",120,0,"99.45000",100,1,"Cyclone® IV E","1395","22320","608256","153","-","1.15 V ~ 1.25 V","Surface Mount","-40°C ~ 100°C","256-LBGA","256-FBGA (17x17)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-iv/cyclone4-handbook.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-256BGA205-2_0.jpg","544-2821-ND","EP4CE22F17C6N","Altera","IC FPGA 153 I/O 256FBGA",64,0,"99.45000",100,1,"Cyclone® IV E","1395","22320","608256","153","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","256-LBGA","256-FBGA (17x17)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-iv/cyclone4-handbook.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-256BGA205-2_0.jpg","544-2657-ND","EP4CE22F17I8LN","Altera","IC FPGA 153 I/O 256FBGA",50,0,"99.45000",100,1,"Cyclone® IV E","1395","22320","608256","153","-","0.97 V ~ 1.03 V","Surface Mount","-40°C ~ 100°C","256-LBGA","256-FBGA (17x17)"
"http://www.microsemi.com/document-portal/doc_download/130704-ds0097-proasic3-family-flash-fpgas-datasheet","http://media.digikey.com/Renders/Microsemi%20Renders/208-BFQFP.jpg","1100-1020-ND","A3P1000-PQG208","Microsemi SoC","IC FPGA 154 I/O 208PQFP",342,0,"90.10140",100,1,"ProASIC3","-","-","147456","154","1000000","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 70°C","208-BFQFP","208-PQFP (28x28)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/Lattice/LatticeECP3EAFamilyDataSheet.pdf","http://media.digikey.com/Renders/Lattice%20Semi%20Corp%20Renders/256BGA.jpg","220-1081-ND","LFE3-35EA-7FTN256C","Lattice Semiconductor Corporation","IC FPGA 133 I/O 256BGA",264,0,"87.09630",100,1,"ECP3","4125","33000","1358848","133","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","256-BGA","256-FTBGA (17x17)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyc3/cyc3_ciii51001.pdf","http://media.digikey.com/Renders/Altera%20Renders/544;-04R-00476-2.0;-E;-144.jpg","544-2542-ND","EP3C25E144I7N","Altera","IC FPGA 82 I/O 144EQFP",329,0,"110.50000",100,1,"Cyclone® III","1539","24624","608256","82","-","1.15 V ~ 1.25 V","Surface Mount","-40°C ~ 100°C","144-LQFP Exposed Pad","144-EQFP (20x20)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-iv/cyiv-53001.pdf","http://media.digikey.com/Renders/Altera%20Renders/169-FBGA.jpg","544-2728-ND","EP4CGX30BF14C7N","Altera","IC FPGA 72 I/O 169FBGA",232,0,"117.82000",100,1,"Cyclone® IV GX","1840","29440","1105920","72","-","1.16 V ~ 1.24 V","Surface Mount","0°C ~ 85°C","169-LBGA","169-FBGA (14x14)"
"http://www.microsemi.com/document-portal/doc_download/130694-igloo-low-power-flash-fpgas-datasheet","http://media.digikey.com/Photos/Microsemi%20Photos/144-LBGA.JPG","1100-1116-ND","AGL600V5-FGG144I","Microsemi SoC","IC FPGA 97 I/O 144FPBGA",944,0,"101.78070",100,1,"IGLOO","-","13824","110592","97","600000","1.425 V ~ 1.575 V","Surface Mount","-40°C ~ 85°C","144-LBGA","144-FPBGA (13x13)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-v/cv_51001.pdf","http://media.digikey.com/Photos/Altera%20Photos/EP4CGX150CF23C7N.jpg","544-2757-ND","5CGXFC3B7F23C8N","Altera","IC FPGA 208 I/O 484FBGA",39,0,"120.67000",100,1,"Cyclone® V GX","11900","31500","1381376","208","-","1.07 V ~ 1.13 V","Surface Mount","0°C ~ 85°C","484-BGA","484-FBGA (23x23)"
"http://www.altera.com.cn/literature/hb/cyc2/cyc2_cii5v1_01.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-484UBGA05-2_0.jpg","544-1670-ND","EP2C20F484C6N","Altera","IC FPGA 315 I/O 484FBGA",95,0,"120.89000",100,1,"Cyclone® II","1172","18752","239616","315","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","484-BGA","484-FBGA (23x23)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/ds/archives/acex.pdf","http://media.digikey.com/photos/Altera%20Photos/544-208-PQFP.jpg","544-1826-ND","EP1K100QI208-2N","Altera","IC FPGA 147 I/O 208QFP",134,0,"123.64000",100,1,"ACEX-1K®","624","4992","49152","147","257000","2.375 V ~ 2.625 V","Surface Mount","-40°C ~ 100°C","208-BFQFP","208-PQFP (28x28)"
"http://media.digikey.com/pdf/Data%20Sheets/Altera%20PDFs/Cyclone_FPGA_Family.pdf","http://media.digikey.com/photos/Altera%20Photos/544-324-FBGA.jpg","544-1678-ND","EP1C20F324C7N","Altera","IC FPGA 233 I/O 324FBGA",75,0,"123.64000",100,1,"Cyclone®","2006","20060","294912","233","-","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 85°C","324-BGA","324-FBGA (19x19)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-iv/cyclone4-handbook.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-484UBGA05-2_0.jpg","544-2687-ND","EP4CE40F23C7N","Altera","IC FPGA 328 I/O 484FBGA",248,0,"123.88000",100,1,"Cyclone® IV E","2475","39600","1161216","328","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","484-BGA","484-FBGA (23x23)"
"http://www.microsemi.com/document-portal/doc_download/130704-ds0097-proasic3-family-flash-fpgas-datasheet","http://media.digikey.com/Renders/Microsemi%20Renders/484-BGA.jpg","1100-1166-ND","A3P1000-1FGG484","Microsemi SoC","IC FPGA 300 I/O 484FBGA",80,0,"105.02620",100,1,"ProASIC3","-","-","147456","300","1000000","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 70°C","484-BGA","484-FPBGA (23x23)"
"http://www.microsemi.com/index.php?option=com_docman&task=doc_download&gid=130699 ","http://media.digikey.com/Photos/Microsemi%20Photos/84-LCC.JPG","1100-1049-ND","A42MX09-PLG84","Microsemi SoC","IC FPGA 72 I/O 84PLCC",252,0,"109.74330",100,1,"MX","-","-","-","72","14000","3 V ~ 3.6 V, 4.75 V ~ 5.25 V","Surface Mount","0°C ~ 70°C","84-LCC (J-Lead)","84-PLCC (29.31x29.31)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-iv/cyclone4-handbook.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-484UBGA05-2_0.jpg","544-2791-ND","EP4CE40U19I7N","Altera","IC FPGA 328 I/O 484UBGA",418,0,"130.08000",100,1,"Cyclone® IV E","2475","39600","1161216","328","-","1.15 V ~ 1.25 V","Surface Mount","-40°C ~ 100°C","484-FBGA","484-UBGA (19x19)"
"http://www.xilinx.com/support/documentation/data_sheets/ds181_Artix_7_Data_Sheet.pdf","http://media.digikey.com/Renders/xilinx%20renders/122; PK081; FG, FGG; 484.jpg","122-1915-ND","XC7A50T-1FGG484I","Xilinx Inc.","IC FPGA ARTIX7 484BGA",60,0,"132.43000",100,1,"Artix-7","4075","52160","2764800","250","-","0.95 V ~ 1.05 V","Surface Mount","-40°C ~ 100°C","484-BBGA","484-FBGA (23x23)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-iv/cyiv-53001.pdf","http://media.digikey.com/photos/Altera%20Photos/544-324-FBGA.jpg","544-2729-ND","EP4CGX30CF19C7N","Altera","IC FPGA 150 I/O 324FBGA",97,0,"135.44000",100,1,"Cyclone® IV GX","1840","29440","1105920","150","-","1.16 V ~ 1.24 V","Surface Mount","0°C ~ 85°C","324-LBGA","324-FBGA (19x19)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyc3/cyc3_ciii51001.pdf","http://media.digikey.com/photos/Altera%20Photos/544-324-FBGA.jpg","544-2544-ND","EP3C25F324I7N","Altera","IC FPGA 215 I/O 324FBGA",32,0,"137.93000",100,1,"Cyclone® III","1539","24624","608256","215","-","1.15 V ~ 1.25 V","Surface Mount","-40°C ~ 100°C","324-BGA","324-FBGA (19x19)"
"http://www.microsemi.com/document-portal/doc_download/130694-igloo-low-power-flash-fpgas-datasheet","http://media.digikey.com/Renders/Microsemi%20Renders/256-BGA.jpg","1100-1115-ND","AGL600V2-FGG256I","Microsemi SoC","IC FPGA 177 I/O 256FPBGA",106,0,"121.47560",100,1,"IGLOO","-","13824","110592","177","600000","1.14 V ~ 1.575 V","Surface Mount","-40°C ~ 85°C","256-LBGA","256-FPBGA (17x17)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-iv/cyclone4-handbook.pdf","http://media.digikey.com/photos/Altera%20Photos/544-780-FBGA.jpg","544-2685-ND","EP4CE40F29C7N","Altera","IC FPGA 532 I/O 780FBGA",59,0,"145.08000",100,1,"Cyclone® IV E","2475","39600","1161216","532","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","780-BGA","780-FBGA (29x29)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyc3/cyc3_ciii51001.pdf","http://media.digikey.com/photos/Altera%20Photos/544-240-PQFP.jpg","544-2551-ND","EP3C40Q240C8N","Altera","IC FPGA 128 I/O 240QFP",212,0,"146.52000",100,1,"Cyclone® III","2475","39600","1161216","128","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","240-BFQFP","240-PQFP (32x32)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-iv/cyclone4-handbook.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-484UBGA05-2_0.jpg","544-2812-ND","EP4CE40F23I7N","Altera","IC FPGA 328 I/O 484FBGA",98,0,"148.65000",100,1,"Cyclone® IV E","2475","39600","1161216","328","-","1.15 V ~ 1.25 V","Surface Mount","-40°C ~ 100°C","484-BGA","484-FBGA (23x23)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-iv/cyclone4-handbook.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-484UBGA05-2_0.jpg","544-2837-ND","EP4CE40F23C6N","Altera","IC FPGA 328 I/O 484FBGA",59,0,"148.65000",100,1,"Cyclone® IV E","2475","39600","1161216","328","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","484-BGA","484-FBGA (23x23)"
"http://www.microsemi.com/document-portal/doc_download/132042-igloo2-fpga-datasheet","http://media.digikey.com/Renders/Microsemi%20Renders/484-BGA.jpg","1100-1188-ND","M2GL050-FGG484I","Microsemi SoC","IC FPGA 377 I/O 50K LUT 484FBGA",49,0,"127.28130",100,1,"IGLOO2","-","56340","1869824","267","-","1.14 V ~ 2.625 V","Surface Mount","-40°C ~ 100°C","484-BGA","484-FPBGA (23x23)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyc3/cyc3_ciii51001.pdf","http://media.digikey.com/photos/Altera%20Photos/544-324-FBGA.jpg","544-2486-ND","EP3C40F324C8N","Altera","IC FPGA 195 I/O 324FBGA",124,0,"151.74000",100,1,"Cyclone® III","2475","39600","1161216","195","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","324-BGA","324-FBGA (19x19)"
"http://www.altera.com.cn/literature/hb/cyc2/cyc2_cii5v1_01.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-484UBGA05-2_0.jpg","544-1366-ND","EP2C35F484C8N","Altera","IC FPGA 322 I/O 3484FBGA",37,0,"155.74000",100,1,"Cyclone® II","2076","33216","483840","322","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","484-BGA","484-FBGA (23x23)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-iv/cyiv-53001.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-484UBGA05-2_0.jpg","544-2730-ND","EP4CGX30CF23C7N","Altera","IC FPGA 290 I/O 484FBGA",105,0,"155.74000",100,1,"Cyclone® IV GX","1840","29440","1105920","290","-","1.16 V ~ 1.24 V","Surface Mount","0°C ~ 85°C","484-BGA","484-FBGA (23x23)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyc3/cyc3_ciii51001.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-484UBGA05-2_0.jpg","544-2492-ND","EP3C40F484C8N","Altera","IC FPGA 331 I/O 484FBGA",88,0,"161.45000",100,1,"Cyclone® III","2475","39600","1161216","331","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","484-BGA","484-FBGA (23x23)"
"http://www.microsemi.com/document-portal/doc_download/130694-igloo-low-power-flash-fpgas-datasheet","http://media.digikey.com/Photos/Microsemi%20Photos/144-LBGA.JPG","1100-1089-ND","AGL1000V2-FGG144","Microsemi SoC","IC FPGA 97 I/O 144FPBGA",62,0,"137.48150",100,1,"IGLOO","-","24576","147456","97","1000000","1.14 V ~ 1.575 V","Surface Mount","0°C ~ 70°C","144-LBGA","144-FPBGA (13x13)"
"http://www.microsemi.com/index.php?option=com_docman&task=doc_download&gid=130722 ","http://media.digikey.com/Renders/Microsemi%20Renders/208-BFQFP.jpg","1100-1071-ND","A54SX32A-PQG208","Microsemi SoC","IC FPGA 174 I/O 208PQFP",27,0,"150.34270",100,1,"SX-A","2880","-","-","174","48000","2.25 V ~ 5.25 V","Surface Mount","0°C ~ 70°C","208-BFQFP","208-PQFP (28x28)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyc3/cyc3_ciii51001.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-484UBGA05-2_0.jpg","544-2491-ND","EP3C40F484C7N","Altera","IC FPGA 331 I/O 484FBGA",173,0,"193.55000",100,1,"Cyclone® III","2475","39600","1161216","331","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","484-BGA","484-FBGA (23x23)"
"http://www.altera.com.cn/literature/hb/cyc2/cyc2_cii5v1_01.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-484UBGA05-2_0.jpg","544-2109-ND","EP2C35F484I8N","Altera","IC FPGA 322 I/O 484FBGA",131,0,"194.55000",100,1,"Cyclone® II","2076","33216","483840","322","-","1.15 V ~ 1.25 V","Surface Mount","-40°C ~ 100°C","484-BGA","484-FBGA (23x23)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/Lattice/LatticeECP3EAFamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/484FPBGA.jpg","220-1226-ND","LFE3-70EA-6FN484C","Lattice Semiconductor Corporation","IC FPGA 295 I/O 484BGA",62,0,"160.24200",100,1,"ECP3","8375","67000","4526080","295","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","484-BBGA","484-FPBGA (23x23)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyc3/cyc3_ciii51001.pdf","http://media.digikey.com/photos/Altera%20Photos/544-780-FBGA.jpg","544-2504-ND","EP3C40F780C8N","Altera","IC FPGA 535 I/O 780FBGA",93,0,"207.19000",100,1,"Cyclone® III","2475","39600","1161216","535","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","780-BGA","780-FBGA (29x29)"
"http://www.altera.com.cn/literature/hb/cyc2/cyc2_cii5v1_01.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-672BGA05-2_0.jpg","544-2111-ND","EP2C35F672I8N","Altera","IC FPGA 475 I/O 672FBGA",265,0,"214.13000",100,1,"Cyclone® II","2076","33216","483840","475","-","1.15 V ~ 1.25 V","Surface Mount","-40°C ~ 100°C","672-BGA","672-FBGA (27x27)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-iv/cyclone4-handbook.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-484UBGA05-2_0.jpg","544-2683-ND","EP4CE55F23C7N","Altera","IC FPGA 324 I/O 484FBGA",78,0,"215.40000",100,1,"Cyclone® IV E","3491","55856","2396160","324","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","484-BGA","484-FBGA (23x23)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-iv/cyclone4-handbook.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-484UBGA05-2_0.jpg","544-2792-ND","EP4CE55U19I7N","Altera","IC FPGA 324 I/O 484UBGA",44,0,"226.16000",100,1,"Cyclone® IV E","3491","55856","2396160","324","-","1.15 V ~ 1.25 V","Surface Mount","-40°C ~ 100°C","484-FBGA","484-UBGA (19x19)"
"http://www.microsemi.com/index.php?option=com_docman&task=doc_download&gid=130701","http://media.digikey.com/Renders/Microsemi%20Renders/208-BFQFP.jpg","1100-1037-ND","A3PE1500-PQG208","Microsemi SoC","IC FPGA 147 I/O 208PQFP",158,0,"197.01050",100,1,"ProASIC3E","-","-","276480","147","1500000","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 70°C","208-BFQFP","208-PQFP (28x28)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyc3/cyc3_ciii51001.pdf","http://media.digikey.com/photos/Altera%20Photos/544-324-FBGA.jpg","544-2547-ND","EP3C40F324I7N","Altera","IC FPGA 195 I/O 324FBGA",134,0,"227.72000",100,1,"Cyclone® III","2475","39600","1161216","195","-","1.15 V ~ 1.25 V","Surface Mount","-40°C ~ 100°C","324-BGA","324-FBGA (19x19)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyc3/cyc3_ciii51001.pdf","http://media.digikey.com/photos/Altera%20Photos/544-324-FBGA.jpg","544-2484-ND","EP3C40F324C6N","Altera","IC FPGA 195 I/O 324FBGA",79,0,"227.72000",100,1,"Cyclone® III","2475","39600","1161216","195","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","324-BGA","324-FBGA (19x19)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-iv/cyiv-53001.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-484UBGA05-2_0.jpg","544-2731-ND","EP4CGX50CF23C7N","Altera","IC FPGA 290 I/O 484FBGA",39,0,"241.31000",100,1,"Cyclone® IV GX","3118","49888","2562048","290","-","1.16 V ~ 1.24 V","Surface Mount","0°C ~ 85°C","484-BGA","484-FBGA (23x23)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyc3/cyc3_ciii51001.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-484UBGA05-2_0.jpg","544-2490-ND","EP3C40F484C6N","Altera","IC FPGA 331 I/O 484FBGA",579,0,"242.08000",100,1,"Cyclone® III","2475","39600","1161216","331","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","484-BGA","484-FBGA (23x23)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyc3/cyc3_ciii51001.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-484UBGA05-2_0.jpg","544-2548-ND","EP3C40F484I7N","Altera","IC FPGA 331 I/O 484FBGA",176,0,"242.08000",100,1,"Cyclone® III","2475","39600","1161216","331","-","1.15 V ~ 1.25 V","Surface Mount","-40°C ~ 100°C","484-BGA","484-FBGA (23x23)"
"http://www.xilinx.com/support/documentation/data_sheets/ds162.pdf","http://media.digikey.com/Renders/xilinx%20renders/PK223-CS484.jpg","122-1724-ND","XC6SLX100T-3CSG484I","Xilinx Inc.","IC FPGA 296 I/O 484CSPBGA",49,0,"244.52000",100,1,"Spartan® 6 LXT","7911","101261","4939776","296","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","484-FBGA, CSPBGA","484-CSPBGA (19x19)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/Lattice/LatticeECP3EAFamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/672BGA.jpg","220-1229-ND","LFE3-70EA-8FN672C","Lattice Semiconductor Corporation","IC FPGA 380 I/O 672BGA",173,0,"205.33600",100,1,"ECP3","8375","67000","4526080","380","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","672-BBGA","672-FPBGA (27x27)"
